1.000000000000000000e+00
9.803759396076201504e-01
1.004585922360420103e+00
9.710245543420313874e-01
6.936744416952131953e-01
7.226588295627383030e-01
7.475534590389857348e-01
6.808161943764851065e-01
4.308175935080393870e-01
4.493726372545198133e-01
4.665711998188994403e-01
4.669723541134941369e-01
4.805831884167264256e-01
5.023342699913694309e-01
4.964072050388350643e-01
5.152515293823843878e-01
5.189626578174009186e-01
5.314866331833391078e-01
5.433882053884907526e-01
9.412833409440580779e-01
9.358117234238518822e-01
8.298246277832739271e-01
8.219505229469712404e-01
8.061817931629009504e-01
8.364858338521323766e-01
7.796294264562465548e-01
8.134118008739296135e-01
6.906599661464897233e-01
7.229813042896100495e-01
7.450255470207812758e-01
7.149043760280159310e-01
7.438346478615015522e-01
7.701894401864690654e-01
7.774044159759186945e-01
7.839263629537543965e-01
6.687476917468140325e-01
6.444005751165825524e-01
6.750083856967055151e-01
6.369247509743420910e-01
6.686826953033689902e-01
6.592503422207425245e-01
2.381369752029550146e-01
2.233266746989258922e-01
4.774882179050461417e-01
4.830262543256175767e-01
3.970192630881311247e-01
1.130186787177083207e+00
1.188460514080251551e+00
1.235919015751829164e+00
1.000000000000000000e+00
1.017315214872360096e+00
1.014366492927074370e+00
1.041031794294714707e+00
9.389560759648679644e-01
7.837598481107500570e-01
8.035721992819773174e-01
6.674825650421012391e-01
4.254008435323758941e-01
4.464699284922662437e-01
4.670753571678076255e-01
4.732806412315532785e-01
4.854422761810677223e-01
5.080814732333468475e-01
1.353818774086970267e+00
1.401938492626511490e+00
9.152056134573838264e-01
9.507761052346224151e-01
4.087017497596992399e+00
4.253813865170467778e+00
2.286276127282002246e+00
2.382630295802968590e+00
2.485844940134330106e+00
2.580740586870160058e+00
2.612979531104331787e+00
2.602978204738472190e+00
2.724049157507166363e+00
2.644016881228370419e+00
2.751678083098664018e+00
2.733616945003592758e+00
2.789610013592925597e+00
2.832453923114347738e+00
2.441532547818395127e+00
2.372881342634528767e+00
2.387634043850223708e+00
2.237707251520953733e+00
2.251039850431008738e+00
1.665205481170197066e+00
1.741298597125536585e+00
1.816740884164685710e+00
1.769983685162401787e+00
1.797797478837713570e+00
1.705922057968798811e+00
1.727577366739616371e+00
1.645817993726554018e+00
1.661483110054699397e+00
1.566247443821074947e+00
1.622489498417825082e+00
2.153654885679253894e+00
1.000000000000000000e+00
9.603867292404174583e-01
9.607930999994277466e-01
6.334600183293223052e-01
6.616882604464887629e-01
6.916008516088685276e-01
6.747075222707593634e-01
6.747059361717044901e-01
6.094725925593708071e-01
2.400630679942859835e+00
2.496648288797918891e+00
1.389080158326293724e+00
1.446808986594612767e+00
1.508942298303568741e+00
1.563883324002370179e+00
1.555040728045341325e+00
1.615435635759046473e+00
1.630008517756794451e+00
1.689877634387724203e+00
1.532374991490561555e+00
1.595070663265322652e+00
1.606777525578981569e+00
1.360288369014561738e+00
1.302478719384990047e+00
1.311088572636206484e+00
1.339033844157448305e+00
1.334904206940504601e+00
2.716448639693524458e-01
2.679323165268125972e-01
2.788813995978688953e-01
2.566191707142257972e-01
2.258694848869637062e-01
2.091976043748259850e-01
2.083224142933869372e-01
1.674792306808719211e-01
1.740221407886219096e-01
1.790457208120890542e-01
